Recon ID,Transaction ID,Recon Date,Status,Issue Type,Amount Difference (INR),FX Rate Variance (%),Days to Resolve,Resolution Date
RECON003115,HDFC2026575093,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003116,HDFC2026279420,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003117,HDFC2026583778,2024-04-24,Unmatched,Missing Settlement,361055.0,100.0,10,2024-05-04
RECON003118,HDFC2026200367,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003119,HDFC2026346417,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003120,HDFC2026224269,2024-04-24,Unmatched,FX Rate Discrepancy,0.0,0.83,14,2024-05-08
RECON003121,HDFC2026334731,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003122,HDFC2026509148,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003123,HDFC2026362159,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003124,HDFC2026959283,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003125,HDFC2026964408,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003126,HDFC2026719227,2024-04-24,Unmatched,Amount Mismatch,4839.0,0.6494839964405217,14,2024-05-08
RECON003127,HDFC2026456659,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003128,HDFC2026680592,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003129,HDFC2026394331,2024-04-24,Duplicate,Duplicate Transaction,0.0,0.0,14,2024-05-08
RECON003130,HDFC2026289214,2024-04-24,Unmatched,Missing Settlement,280138.0,100.0,3,2024-04-27
RECON003131,HDFC2026288056,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003132,HDFC2026920192,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003133,HDFC2026333400,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003134,HDFC2026686225,2024-04-24,Matched,None,0.0,0.0,0,2024-04-24 00:00:00
RECON003135,HDFC2026234921,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003136,HDFC2026909539,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003137,HDFC2026944686,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003138,HDFC2026810668,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003139,HDFC2026569839,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003140,HDFC2026343723,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003141,HDFC2026989705,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003142,HDFC2026749063,2024-04-25,Unmatched,FX Rate Discrepancy,0.0,-0.52,13,2024-05-08
RECON003143,HDFC2026889759,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003144,HDFC2026107095,2024-04-25,Unmatched,FX Rate Discrepancy,0.0,1.01,10,2024-05-05
RECON003145,HDFC2026107378,2024-04-25,Unmatched,Amount Mismatch,-3337.0,-2.336932924352564,9,2024-05-04
RECON003146,HDFC2026972099,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003147,HDFC2026341165,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003148,HDFC2026132365,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003149,HDFC2026596755,2024-04-25,Unmatched,Missing Settlement,151041.0,100.0,15,2024-05-10
RECON003150,HDFC2026338704,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003151,HDFC2026296862,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003152,HDFC2026436883,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003153,HDFC2026398937,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003154,HDFC2026843788,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003155,HDFC2026605279,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003156,HDFC2026456329,2024-04-25,Unmatched,Amount Mismatch,2843.0,4.198168930891908,10,2024-05-05
RECON003157,HDFC2026697152,2024-04-25,Unmatched,Missing Settlement,247841.0,100.0,1,2024-04-26
RECON003158,HDFC2026393419,2024-04-25,Unmatched,Amount Mismatch,2347.0,4.694,4,2024-04-29
RECON003159,HDFC2026614412,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003160,HDFC2026301332,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003161,HDFC2026864347,2024-04-25,Matched,None,0.0,0.0,0,2024-04-25 00:00:00
RECON003162,HDFC2026936863,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003163,HDFC2026685549,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003164,HDFC2026591160,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003165,HDFC2026530808,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003166,HDFC2026233402,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003167,HDFC2026274522,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003168,HDFC2026602992,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003169,HDFC2026455307,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003170,HDFC2026288153,2024-04-26,Duplicate,Duplicate Transaction,0.0,0.0,5,2024-05-01
RECON003171,HDFC2026131327,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003172,HDFC2026441403,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003173,HDFC2026143200,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003174,HDFC2026899749,2024-04-26,Unmatched,Missing Settlement,647059.0,100.0,10,2024-05-06
RECON003175,HDFC2026978580,2024-04-26,Unmatched,FX Rate Discrepancy,0.0,1.98,2,2024-04-28
RECON003176,HDFC2026262703,2024-04-26,Unmatched,Missing Settlement,103418.0,100.0,13,2024-05-09
RECON003177,HDFC2026961557,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003178,HDFC2026215354,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003179,HDFC2026376706,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003180,HDFC2026473711,2024-04-26,Unmatched,Amount Mismatch,1587.0,0.7797912694824977,6,2024-05-02
RECON003181,HDFC2026941378,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003182,HDFC2026261814,2024-04-26,Unmatched,FX Rate Discrepancy,0.0,0.53,4,2024-04-30
RECON003183,HDFC2026997225,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003184,HDFC2026811888,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003185,HDFC2026151236,2024-04-26,Unmatched,Missing Settlement,327922.0,100.0,3,2024-04-29
RECON003186,HDFC2026165637,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003187,HDFC2026279965,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003188,HDFC2026347914,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003189,HDFC2026516814,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003190,HDFC2026222615,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003191,HDFC2026806262,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003192,HDFC2026126653,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003193,HDFC2026518684,2024-04-26,Matched,None,0.0,0.0,0,2024-04-26 00:00:00
RECON003194,HDFC2026610083,2024-04-27,Unmatched,FX Rate Discrepancy,0.0,-1.35,5,2024-05-02
RECON003195,HDFC2026902948,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003196,HDFC2026265342,2024-04-27,Duplicate,Duplicate Transaction,0.0,0.0,13,2024-05-10
RECON003197,HDFC2026665661,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003198,HDFC2026654784,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003199,HDFC2026150309,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003200,HDFC2026223425,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003201,HDFC2026362322,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003202,HDFC2026541660,2024-04-27,Unmatched,Missing Settlement,85485.0,100.0,2,2024-04-29
RECON003203,HDFC2026294299,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003204,HDFC2026177687,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003205,HDFC2026105265,2024-04-27,Unmatched,Missing Settlement,629303.0,100.0,15,2024-05-12
RECON003206,HDFC2026394017,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003207,HDFC2026615061,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003208,HDFC2026500507,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003209,HDFC2026721840,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003210,HDFC2026793223,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003211,HDFC2026896994,2024-04-27,Matched,None,0.0,0.0,0,2024-04-27 00:00:00
RECON003212,HDFC2026246807,2024-04-27,Duplicate,Duplicate Transaction,0.0,0.0,6,2024-05-03
RECON003213,HDFC2026361783,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003214,HDFC2026352371,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003215,HDFC2026780614,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003216,HDFC2026415891,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003217,HDFC2026183203,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003218,HDFC2026887078,2024-04-28,Duplicate,Duplicate Transaction,0.0,0.0,9,2024-05-07
RECON003219,HDFC2026671721,2024-04-28,Unmatched,Missing Settlement,202938.0,100.0,9,2024-05-07
RECON003220,HDFC2026604407,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003221,HDFC2026235334,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003222,HDFC2026492074,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003223,HDFC2026148681,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003224,HDFC2026166176,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003225,HDFC2026239024,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003226,HDFC2026563042,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003227,HDFC2026711394,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003228,HDFC2026855874,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003229,HDFC2026349739,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003230,HDFC2026560526,2024-04-28,Unmatched,FX Rate Discrepancy,0.0,-1.13,14,2024-05-12
RECON003231,HDFC2026411335,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003232,HDFC2026109297,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003233,HDFC2026879399,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003234,HDFC2026312928,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003235,HDFC2026443457,2024-04-28,Duplicate,Duplicate Transaction,0.0,0.0,9,2024-05-07
RECON003236,HDFC2026196858,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003237,HDFC2026555220,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003238,HDFC2026712997,2024-04-28,Unmatched,Amount Mismatch,-3208.0,-1.4199842420701316,2,2024-04-30
RECON003239,HDFC2026889355,2024-04-28,Unmatched,Amount Mismatch,-4749.0,-3.875500860950391,9,2024-05-07
RECON003240,HDFC2026990548,2024-04-28,Unmatched,FX Rate Discrepancy,0.0,1.08,15,2024-05-13
RECON003241,HDFC2026249027,2024-04-28,Duplicate,Duplicate Transaction,0.0,0.0,11,2024-05-09
RECON003242,HDFC2026543289,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003243,HDFC2026414207,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003244,HDFC2026952215,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003245,HDFC2026622937,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003246,HDFC2026207928,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003247,HDFC2026726003,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003248,HDFC2026558648,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003249,HDFC2026206142,2024-04-28,Matched,None,0.0,0.0,0,2024-04-28 00:00:00
RECON003250,HDFC2026272657,2024-04-28,Duplicate,Duplicate Transaction,0.0,0.0,13,2024-05-11
RECON003251,HDFC2026290514,2024-04-29,Unmatched,Amount Mismatch,643.0,1.1110151187904969,8,2024-05-07
RECON003252,HDFC2026331648,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003253,HDFC2026284785,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003254,HDFC2026936427,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003255,HDFC2026544827,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003256,HDFC2026243357,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003257,HDFC2026768933,2024-04-29,Unmatched,Amount Mismatch,2487.0,1.0558357532222733,5,2024-05-04
RECON003258,HDFC2026198873,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003259,HDFC2026322256,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003260,HDFC2026240494,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003261,HDFC2026947718,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003262,HDFC2026583620,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003263,HDFC2026329018,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003264,HDFC2026184078,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003265,HDFC2026862202,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003266,HDFC2026436322,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003267,HDFC2026597361,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003268,HDFC2026502346,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003269,HDFC2026565255,2024-04-29,Matched,None,0.0,0.0,0,2024-04-29 00:00:00
RECON003270,HDFC2026700534,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003271,HDFC2026231113,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003272,HDFC2026514282,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003273,HDFC2026913634,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003274,HDFC2026882894,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003275,HDFC2026886582,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003276,HDFC2026115043,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003277,HDFC2026538272,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003278,HDFC2026319233,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003279,HDFC2026766849,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003280,HDFC2026970775,2024-04-30,Unmatched,Amount Mismatch,-917.0,-0.5251222612898423,1,2024-05-01
RECON003281,HDFC2026889432,2024-04-30,Duplicate,Duplicate Transaction,0.0,0.0,12,2024-05-12
RECON003282,HDFC2026762877,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003283,HDFC2026921916,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003284,HDFC2026128050,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003285,HDFC2026693731,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003286,HDFC2026367630,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003287,HDFC2026574040,2024-04-30,Unmatched,Missing Settlement,181842.0,100.0,14,2024-05-14
RECON003288,HDFC2026836571,2024-04-30,Unmatched,Amount Mismatch,3151.0,3.964918461848198,14,2024-05-14
RECON003289,HDFC2026436726,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003290,HDFC2026647293,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003291,HDFC2026405807,2024-04-30,Unmatched,FX Rate Discrepancy,0.0,1.43,15,2024-05-15
RECON003292,HDFC2026863986,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003293,HDFC2026279358,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003294,HDFC2026300114,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003295,HDFC2026604474,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003296,HDFC2026960251,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003297,HDFC2026297205,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003298,HDFC2026378868,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003299,HDFC2026372077,2024-04-30,Unmatched,Missing Settlement,234249.0,100.0,11,2024-05-11
RECON003300,HDFC2026916091,2024-04-30,Unmatched,Missing Settlement,291915.0,100.0,11,2024-05-11
RECON003301,HDFC2026744350,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003302,HDFC2026524859,2024-04-30,Matched,None,0.0,0.0,0,2024-04-30 00:00:00
RECON003303,HDFC2026953381,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003304,HDFC2026941761,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003305,HDFC2026824056,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003306,HDFC2026957097,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003307,HDFC2026706392,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003308,HDFC2026255724,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003309,HDFC2026593107,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003310,HDFC2026247499,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003311,HDFC2026812947,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003312,HDFC2026154903,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003313,HDFC2026259015,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003314,HDFC2026412937,2024-05-01,Unmatched,Amount Mismatch,3113.0,0.44660662177167826,5,2024-05-06
RECON003315,HDFC2026211527,2024-05-01,Unmatched,Amount Mismatch,-4494.0,-1.926366009541813,2,2024-05-03
RECON003316,HDFC2026857464,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003317,HDFC2026143792,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003318,HDFC2026774129,2024-05-01,Matched,None,0.0,0.0,0,2024-05-01 00:00:00
RECON003319,HDFC2026313701,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003320,HDFC2026840187,2024-05-02,Unmatched,FX Rate Discrepancy,0.0,0.4,13,2024-05-15
RECON003321,HDFC2026911203,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003322,HDFC2026492843,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003323,HDFC2026136288,2024-05-02,Unmatched,Amount Mismatch,1087.0,1.0551861379410765,8,2024-05-10
RECON003324,HDFC2026221342,2024-05-02,Unmatched,Missing Settlement,174324.0,100.0,12,2024-05-14
RECON003325,HDFC2026952112,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003326,HDFC2026520760,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003327,HDFC2026118983,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003328,HDFC2026598190,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003329,HDFC2026477627,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003330,HDFC2026944101,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003331,HDFC2026517828,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003332,HDFC2026437809,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003333,HDFC2026693151,2024-05-02,Unmatched,Amount Mismatch,4377.0,1.2569712076917334,5,2024-05-07
RECON003334,HDFC2026460692,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003335,HDFC2026295327,2024-05-02,Unmatched,Missing Settlement,248459.0,100.0,10,2024-05-12
RECON003336,HDFC2026338442,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003337,HDFC2026575463,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003338,HDFC2026400761,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003339,HDFC2026363071,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003340,HDFC2026515898,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003341,HDFC2026232383,2024-05-02,Duplicate,Duplicate Transaction,0.0,0.0,9,2024-05-11
RECON003342,HDFC2026315624,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003343,HDFC2026268460,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003344,HDFC2026291585,2024-05-02,Unmatched,FX Rate Discrepancy,0.0,-0.05,5,2024-05-07
RECON003345,HDFC2026478003,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003346,HDFC2026363467,2024-05-02,Matched,None,0.0,0.0,0,2024-05-02 00:00:00
RECON003347,HDFC2026781640,2024-05-02,Unmatched,FX Rate Discrepancy,0.0,1.85,5,2024-05-07
RECON003348,HDFC2026943398,2024-05-03,Unmatched,Amount Mismatch,-2260.0,-0.4384118627266502,1,2024-05-04
RECON003349,HDFC2026537605,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003350,HDFC2026784282,2024-05-03,Unmatched,FX Rate Discrepancy,0.0,-0.81,12,2024-05-15
RECON003351,HDFC2026434617,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003352,HDFC2026526316,2024-05-03,Unmatched,Amount Mismatch,-3048.0,-1.4843167906032229,4,2024-05-07
RECON003353,HDFC2026221455,2024-05-03,Unmatched,Missing Settlement,781459.0,100.0,10,2024-05-13
RECON003354,HDFC2026224573,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003355,HDFC2026563051,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003356,HDFC2026114790,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003357,HDFC2026195843,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003358,HDFC2026922674,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003359,HDFC2026650996,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003360,HDFC2026699390,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003361,HDFC2026798497,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003362,HDFC2026423250,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003363,HDFC2026157634,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003364,HDFC2026737967,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003365,HDFC2026121458,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003366,HDFC2026933200,2024-05-03,Matched,None,0.0,0.0,0,2024-05-03 00:00:00
RECON003367,HDFC2026112572,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003368,HDFC2026864616,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003369,HDFC2026332459,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003370,HDFC2026790817,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003371,HDFC2026611192,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003372,HDFC2026400383,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003373,HDFC2026444650,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003374,HDFC2026826925,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003375,HDFC2026294954,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003376,HDFC2026492413,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003377,HDFC2026517840,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003378,HDFC2026156319,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003379,HDFC2026456878,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
RECON003380,HDFC2026503076,2024-05-04,Matched,None,0.0,0.0,0,2024-05-04 00:00:00
