Transaction ID,Date,Time,Customer ID,Direction,Corridor,From Currency,To Currency,INR Amount,Foreign Amount,FX Rate,Value Date,Status,Processing Time (Hours),Exception Flag,Exception Reason,Channel,SLA Breach
HDFC2026287555,2024-02-19,13:38:00,CUST636896,Inward,UAE,AED,INR,475905.0,21226.81,22.42,2024-02-21,Completed,95,No,None,SWIFT,No
HDFC2026758765,2024-02-19,20:41:00,CUST141337,Inward,UK,GBP,INR,83133.0,793.63,104.75,2024-02-20,Completed,98,No,None,SWIFT,No
HDFC2026215830,2024-02-19,16:42:00,CUST169918,Inward,Australia,AUD,INR,513337.0,9173.28,55.96,2024-02-20,Completed,46,No,None,SWIFT,No
HDFC2026331282,2024-02-19,21:10:00,CUST859181,Inward,USA,USD,INR,1061266.0,12752.54,83.22,2024-02-21,Completed,37,No,None,SWIFT,No
HDFC2026369570,2024-02-19,12:00:00,CUST726292,Outward,USA,INR,USD,1194151.0,14578.82,81.91,2024-02-21,Pending,30,No,None,SWIFT,No
HDFC2026342959,2024-02-19,21:06:00,CUST623694,Outward,USA,INR,USD,276573.0,3315.43,83.42,2024-02-20,Completed,53,No,None,NEFT,No
HDFC2026216946,2024-02-19,21:00:00,CUST816137,Inward,USA,USD,INR,141135.0,1666.1,84.71,2024-02-21,Completed,66,No,None,SWIFT,No
HDFC2026744981,2024-02-19,05:28:00,CUST187631,Inward,UAE,AED,INR,50000.0,2222.22,22.5,2024-02-21,Completed,38,No,None,SWIFT,No
HDFC2026535097,2024-02-19,23:00:00,CUST686523,Inward,USA,USD,INR,94080.0,1142.72,82.33,2024-02-20,Failed,16,No,None,NEFT,No
HDFC2026536009,2024-02-19,10:56:00,CUST265774,Outward,USA,INR,USD,384367.0,4619.8,83.2,2024-02-20,Completed,38,No,None,SWIFT,No
HDFC2026333069,2024-02-19,12:08:00,CUST455996,Outward,Malaysia,INR,MYR,160529.0,9220.51,17.41,2024-02-20,Completed,27,No,None,SWIFT,No
HDFC2026612862,2024-02-19,00:48:00,CUST597761,Inward,UAE,AED,INR,152922.0,6654.57,22.98,2024-02-20,Completed,48,No,None,Online,No
HDFC2026481485,2024-02-19,01:31:00,CUST413538,Outward,Australia,INR,AUD,161990.0,2930.35,55.28,2024-02-21,Completed,39,No,None,SWIFT,No
HDFC2026319710,2024-02-19,12:57:00,CUST412198,Inward,USA,USD,INR,226528.0,2707.07,83.68,2024-02-21,Completed,48,No,None,SWIFT,No
HDFC2026442521,2024-02-19,00:31:00,CUST843127,Inward,USA,USD,INR,109661.0,1290.28,84.99,2024-02-21,Completed,65,No,None,Branch,No
HDFC2026268802,2024-02-19,13:48:00,CUST678898,Outward,UK,INR,GBP,204650.0,1947.93,105.06,2024-02-20,Completed,83,Yes,KYC mismatch,NEFT,No
HDFC2026961018,2024-02-19,09:35:00,CUST531452,Outward,Canada,INR,CAD,343762.0,5562.49,61.8,2024-02-21,Completed,99,No,None,Online,No
HDFC2026645731,2024-02-19,19:40:00,CUST413754,Inward,USA,USD,INR,293043.0,3500.69,83.71,2024-02-20,Completed,31,No,None,SWIFT,No
HDFC2026499060,2024-02-19,13:22:00,CUST474725,Inward,Thailand,THB,INR,293612.0,129916.81,2.26,2024-02-21,Completed,55,No,None,NEFT,No
HDFC2026947380,2024-02-19,11:07:00,CUST539507,Outward,UAE,INR,AED,57711.0,2533.41,22.78,2024-02-20,Failed,11,No,None,NEFT,No
HDFC2026566515,2024-02-19,01:08:00,CUST499454,Inward,UK,GBP,INR,134043.0,1277.82,104.9,2024-02-21,Completed,26,No,None,SWIFT,No
HDFC2026552855,2024-02-19,23:47:00,CUST490748,Outward,USA,INR,USD,258570.0,3089.62,83.69,2024-02-21,Pending,38,No,None,Branch,No
HDFC2026618987,2024-02-19,21:06:00,CUST334431,Outward,UK,INR,GBP,375218.0,3608.91,103.97,2024-02-20,Completed,93,No,None,SWIFT,No
HDFC2026208422,2024-02-19,22:56:00,CUST323550,Inward,USA,USD,INR,380867.0,4471.84,85.17,2024-02-20,Completed,107,No,None,SWIFT,No
HDFC2026893826,2024-02-20,00:58:00,CUST535134,Outward,UAE,INR,AED,118470.0,5146.39,23.02,2024-02-22,Completed,100,No,None,SWIFT,No
HDFC2026696000,2024-02-20,17:41:00,CUST675591,Inward,UAE,AED,INR,182405.0,8150.36,22.38,2024-02-22,Pending,25,No,None,SWIFT,No
HDFC2026250710,2024-02-20,12:01:00,CUST645575,Inward,USA,USD,INR,302746.0,3692.93,81.98,2024-02-22,Completed,88,No,None,SWIFT,No
HDFC2026965672,2024-02-20,21:35:00,CUST495586,Inward,Singapore,SGD,INR,158879.0,2523.89,62.95,2024-02-22,Pending,8,No,None,Branch,No
HDFC2026533696,2024-02-20,07:42:00,CUST412551,Inward,USA,USD,INR,127692.0,1529.98,83.46,2024-02-21,Completed,103,No,None,SWIFT,No
HDFC2026281072,2024-02-20,20:54:00,CUST862368,Outward,USA,INR,USD,632107.0,7582.86,83.36,2024-02-22,Completed,89,No,None,SWIFT,No
HDFC2026604223,2024-02-20,10:11:00,CUST245797,Inward,UAE,AED,INR,182504.0,8046.91,22.68,2024-02-21,Completed,113,No,None,Branch,No
HDFC2026324912,2024-02-20,14:11:00,CUST332329,Outward,UAE,INR,AED,154588.0,6929.09,22.31,2024-02-21,Completed,50,No,None,NEFT,No
HDFC2026487475,2024-02-20,00:51:00,CUST943521,Outward,UAE,INR,AED,1018993.0,44692.68,22.8,2024-02-22,Completed,27,No,None,Branch,No
HDFC2026520762,2024-02-20,15:29:00,CUST289657,Outward,USA,INR,USD,453584.0,5347.61,84.82,2024-02-22,Pending,9,No,None,Branch,No
HDFC2026970808,2024-02-20,18:40:00,CUST458931,Inward,UK,GBP,INR,123045.0,1157.63,106.29,2024-02-22,Completed,117,No,None,SWIFT,No
HDFC2026586823,2024-02-20,17:56:00,CUST919370,Inward,UAE,AED,INR,119629.0,5210.32,22.96,2024-02-21,Completed,33,No,None,NEFT,No
HDFC2026468557,2024-02-20,04:16:00,CUST290123,Inward,UAE,AED,INR,1164858.0,50558.07,23.04,2024-02-21,Completed,119,No,None,SWIFT,No
HDFC2026265603,2024-02-20,15:18:00,CUST264599,Outward,USA,INR,USD,93262.0,1102.39,84.6,2024-02-22,Completed,27,No,None,NEFT,No
HDFC2026189445,2024-02-20,09:55:00,CUST727878,Inward,UAE,AED,INR,50000.0,2166.38,23.08,2024-02-22,Pending,39,No,None,NEFT,No
HDFC2026705161,2024-02-20,22:09:00,CUST116579,Outward,Canada,INR,CAD,106306.0,1759.16,60.43,2024-02-22,Completed,73,No,None,SWIFT,No
HDFC2026434165,2024-02-20,22:41:00,CUST451577,Outward,Singapore,INR,SGD,303896.0,4973.75,61.1,2024-02-22,Completed,60,No,None,NEFT,No
HDFC2026779879,2024-02-20,16:48:00,CUST207296,Inward,Singapore,SGD,INR,375192.0,5997.31,62.56,2024-02-21,Completed,47,No,None,SWIFT,No
HDFC2026559789,2024-02-20,08:14:00,CUST817699,Inward,Thailand,THB,INR,105393.0,45428.02,2.32,2024-02-21,Completed,84,No,None,SWIFT,No
HDFC2026177009,2024-02-20,20:42:00,CUST976320,Inward,UAE,AED,INR,106285.0,4744.87,22.4,2024-02-21,Completed,107,No,None,Branch,No
HDFC2026652779,2024-02-20,00:20:00,CUST356012,Inward,UAE,AED,INR,60278.0,2617.37,23.03,2024-02-21,Completed,79,No,None,NEFT,No
HDFC2026310174,2024-02-20,18:25:00,CUST840483,Outward,Singapore,INR,SGD,295606.0,4849.18,60.96,2024-02-21,Completed,60,No,None,NEFT,No
HDFC2026175872,2024-02-20,14:56:00,CUST830711,Inward,Singapore,SGD,INR,175261.0,2851.16,61.47,2024-02-22,Completed,98,No,None,SWIFT,No
HDFC2026604134,2024-02-20,14:50:00,CUST665215,Outward,USA,INR,USD,611905.0,7460.44,82.02,2024-02-21,Failed,21,No,None,NEFT,No
HDFC2026602201,2024-02-20,01:25:00,CUST534334,Inward,Thailand,THB,INR,78288.0,34186.9,2.29,2024-02-21,Completed,45,No,None,Online,No
HDFC2026821347,2024-02-20,21:52:00,CUST146908,Inward,UK,GBP,INR,502102.0,4842.34,103.69,2024-02-21,Completed,62,No,None,SWIFT,No
HDFC2026705588,2024-02-21,17:30:00,CUST835320,Outward,USA,INR,USD,241986.0,2885.6,83.86,2024-02-23,Failed,2,No,None,NEFT,No
HDFC2026624711,2024-02-21,19:19:00,CUST997693,Outward,USA,INR,USD,385575.0,4541.52,84.9,2024-02-23,Completed,71,No,None,SWIFT,No
HDFC2026486706,2024-02-21,09:06:00,CUST670497,Outward,Australia,INR,AUD,70278.0,1284.32,54.72,2024-02-23,Completed,62,No,None,SWIFT,No
HDFC2026519753,2024-02-21,11:23:00,CUST425039,Outward,Singapore,INR,SGD,119121.0,1926.28,61.84,2024-02-22,On-hold,65,No,None,NEFT,No
HDFC2026327002,2024-02-21,00:32:00,CUST154734,Outward,USA,INR,USD,746260.0,8941.53,83.46,2024-02-23,Completed,32,No,None,SWIFT,No
HDFC2026893627,2024-02-21,23:43:00,CUST232348,Outward,UAE,INR,AED,180211.0,7886.7,22.85,2024-02-22,Completed,47,No,None,NEFT,No
HDFC2026285419,2024-02-21,22:10:00,CUST236179,Inward,UAE,AED,INR,142613.0,6171.05,23.11,2024-02-23,Completed,91,No,None,SWIFT,No
HDFC2026687038,2024-02-21,06:05:00,CUST234367,Outward,UAE,INR,AED,136916.0,5921.97,23.12,2024-02-22,Completed,101,No,None,NEFT,No
HDFC2026785897,2024-02-21,09:43:00,CUST913564,Inward,Canada,CAD,INR,404094.0,6699.17,60.32,2024-02-22,Completed,106,No,None,NEFT,No
HDFC2026916501,2024-02-21,21:23:00,CUST207645,Inward,Canada,CAD,INR,194152.0,3177.09,61.11,2024-02-22,Completed,70,No,None,SWIFT,No
HDFC2026607552,2024-02-21,22:44:00,CUST484838,Inward,Singapore,SGD,INR,123730.0,1967.4,62.89,2024-02-22,Completed,101,No,None,SWIFT,No
HDFC2026984476,2024-02-21,00:32:00,CUST489016,Inward,Singapore,SGD,INR,184408.0,2937.84,62.77,2024-02-22,On-hold,27,No,None,SWIFT,No
HDFC2026270629,2024-02-21,12:51:00,CUST871790,Outward,Singapore,INR,SGD,85178.0,1351.82,63.01,2024-02-23,Completed,94,No,None,SWIFT,No
HDFC2026714483,2024-02-21,10:19:00,CUST438273,Inward,Singapore,SGD,INR,251921.0,4119.72,61.15,2024-02-23,Completed,79,No,None,SWIFT,No
HDFC2026815123,2024-02-21,09:19:00,CUST398176,Outward,Singapore,INR,SGD,1591195.0,25639.62,62.06,2024-02-23,Completed,73,No,None,NEFT,No
HDFC2026113554,2024-02-21,22:51:00,CUST609134,Inward,UAE,AED,INR,156448.0,6891.98,22.7,2024-02-23,Pending,38,No,None,NEFT,No
HDFC2026958320,2024-02-21,20:02:00,CUST824336,Outward,Singapore,INR,SGD,327515.0,5340.21,61.33,2024-02-22,Pending,11,No,None,NEFT,No
HDFC2026978840,2024-02-21,23:54:00,CUST358210,Inward,Singapore,SGD,INR,98501.0,1605.3,61.36,2024-02-22,Completed,99,No,None,NEFT,No
HDFC2026654810,2024-02-21,09:39:00,CUST514877,Inward,Canada,CAD,INR,157359.0,2594.54,60.65,2024-02-22,Completed,27,No,None,SWIFT,No
HDFC2026972380,2024-02-21,20:54:00,CUST657126,Inward,USA,USD,INR,379873.0,4495.54,84.5,2024-02-23,Completed,109,Yes,Invalid beneficiary details,NEFT,No
HDFC2026659393,2024-02-21,09:02:00,CUST965625,Inward,USA,USD,INR,386460.0,4574.03,84.49,2024-02-22,Completed,57,No,None,SWIFT,No
HDFC2026154693,2024-02-21,17:35:00,CUST609648,Inward,UAE,AED,INR,50000.0,2178.65,22.95,2024-02-22,Completed,105,No,None,Online,No
HDFC2026930790,2024-02-21,01:56:00,CUST286391,Outward,USA,INR,USD,120610.0,1435.83,84.0,2024-02-23,Failed,11,No,None,NEFT,No
HDFC2026771112,2024-02-21,09:23:00,CUST155699,Inward,Singapore,SGD,INR,90230.0,1431.77,63.02,2024-02-22,Completed,107,No,None,SWIFT,No
HDFC2026837090,2024-02-22,10:44:00,CUST240878,Inward,USA,USD,INR,163405.0,1921.51,85.04,2024-02-24,Completed,68,No,None,SWIFT,No
HDFC2026738196,2024-02-22,19:16:00,CUST685838,Outward,UAE,INR,AED,122990.0,5439.63,22.61,2024-02-23,Completed,96,No,None,SWIFT,No
HDFC2026578442,2024-02-22,01:57:00,CUST400496,Outward,UAE,INR,AED,249176.0,11059.74,22.53,2024-02-23,Completed,90,No,None,NEFT,No
HDFC2026711333,2024-02-22,15:50:00,CUST107794,Inward,USA,USD,INR,244438.0,2954.65,82.73,2024-02-23,Completed,54,No,None,SWIFT,No
HDFC2026810968,2024-02-22,02:38:00,CUST271319,Inward,Singapore,SGD,INR,82491.0,1351.43,61.04,2024-02-24,Pending,28,No,None,Online,No
HDFC2026971177,2024-02-22,18:51:00,CUST938435,Outward,USA,INR,USD,459620.0,5453.49,84.28,2024-02-23,Completed,72,No,None,NEFT,No
HDFC2026501704,2024-02-22,04:44:00,CUST126638,Outward,UAE,INR,AED,107395.0,4745.69,22.63,2024-02-23,Completed,81,No,None,NEFT,No
HDFC2026921385,2024-02-22,15:00:00,CUST938718,Outward,UAE,INR,AED,926924.0,41087.06,22.56,2024-02-24,Completed,54,No,None,Branch,No
HDFC2026229489,2024-02-22,23:56:00,CUST257208,Inward,Singapore,SGD,INR,121083.0,1991.82,60.79,2024-02-23,Completed,106,No,None,Online,No
HDFC2026609501,2024-02-22,11:10:00,CUST141323,Inward,USA,USD,INR,242596.0,2888.05,84.0,2024-02-24,Completed,116,No,None,SWIFT,No
HDFC2026364966,2024-02-22,00:43:00,CUST463071,Inward,UAE,AED,INR,285536.0,12355.52,23.11,2024-02-24,Completed,104,No,None,SWIFT,No
HDFC2026987397,2024-02-22,21:41:00,CUST553256,Inward,UK,GBP,INR,277809.0,2639.77,105.24,2024-02-23,Completed,56,No,None,SWIFT,No
HDFC2026127500,2024-02-22,14:51:00,CUST429919,Inward,Singapore,SGD,INR,50000.0,809.32,61.78,2024-02-24,Completed,74,No,None,NEFT,No
HDFC2026172771,2024-02-22,07:53:00,CUST215527,Inward,UAE,AED,INR,157176.0,6854.6,22.93,2024-02-24,Completed,77,No,None,SWIFT,No
HDFC2026574966,2024-02-22,07:03:00,CUST584385,Outward,USA,INR,USD,560834.0,6761.92,82.94,2024-02-24,Completed,30,No,None,SWIFT,No
HDFC2026175696,2024-02-22,23:01:00,CUST939261,Inward,Malaysia,MYR,INR,55921.0,3146.93,17.77,2024-02-24,Completed,45,No,None,Branch,No
HDFC2026892663,2024-02-22,19:12:00,CUST301321,Inward,Thailand,THB,INR,90023.0,39657.71,2.27,2024-02-24,Completed,88,No,None,SWIFT,No
HDFC2026759743,2024-02-22,13:52:00,CUST531072,Outward,USA,INR,USD,81044.0,985.7,82.22,2024-02-23,Completed,71,No,None,NEFT,No
HDFC2026922337,2024-02-22,10:37:00,CUST386475,Outward,Canada,INR,CAD,1231360.0,20259.3,60.78,2024-02-24,Completed,31,No,None,SWIFT,No
HDFC2026844668,2024-02-22,03:41:00,CUST271525,Inward,Thailand,THB,INR,119266.0,52772.57,2.26,2024-02-23,Failed,16,No,None,SWIFT,No
HDFC2026130429,2024-02-22,07:37:00,CUST653744,Inward,Canada,CAD,INR,176655.0,2872.91,61.49,2024-02-24,Completed,63,No,None,SWIFT,No
HDFC2026223820,2024-02-23,02:51:00,CUST316649,Inward,USA,USD,INR,2495122.0,30061.71,83.0,2024-02-24,Completed,111,No,None,NEFT,No
HDFC2026631948,2024-02-23,05:40:00,CUST223794,Outward,UK,INR,GBP,230463.0,2159.31,106.73,2024-02-25,Completed,44,No,None,SWIFT,No
HDFC2026258505,2024-02-23,06:43:00,CUST554931,Outward,USA,INR,USD,123831.0,1486.92,83.28,2024-02-25,Completed,102,No,None,SWIFT,No
HDFC2026354063,2024-02-23,17:37:00,CUST779317,Inward,UAE,AED,INR,180826.0,8026.01,22.53,2024-02-25,Completed,48,No,None,SWIFT,No
HDFC2026346790,2024-02-23,14:13:00,CUST695512,Outward,UAE,INR,AED,181184.0,7898.17,22.94,2024-02-25,Completed,112,No,None,NEFT,No
HDFC2026611333,2024-02-23,10:13:00,CUST953536,Inward,Singapore,SGD,INR,175596.0,2829.0,62.07,2024-02-25,Completed,64,No,None,Online,No
HDFC2026939186,2024-02-23,23:20:00,CUST405194,Inward,USA,USD,INR,345651.0,4090.06,84.51,2024-02-25,Completed,41,No,None,NEFT,No
HDFC2026129096,2024-02-23,02:11:00,CUST394577,Outward,UAE,INR,AED,263370.0,11789.17,22.34,2024-02-25,Completed,71,No,None,NEFT,No
HDFC2026973877,2024-02-23,14:29:00,CUST705125,Inward,Canada,CAD,INR,162158.0,2678.08,60.55,2024-02-25,Completed,95,No,None,SWIFT,No
HDFC2026812234,2024-02-23,03:34:00,CUST447220,Outward,UK,INR,GBP,261787.0,2448.44,106.92,2024-02-24,Failed,2,No,None,NEFT,No
HDFC2026445017,2024-02-23,09:16:00,CUST819636,Inward,Singapore,SGD,INR,198261.0,3196.73,62.02,2024-02-24,Completed,67,No,None,NEFT,No
HDFC2026938651,2024-02-23,04:40:00,CUST180213,Inward,Canada,CAD,INR,75114.0,1221.76,61.48,2024-02-24,Completed,86,No,None,NEFT,No
HDFC2026449851,2024-02-23,04:51:00,CUST879231,Inward,USA,USD,INR,700025.0,8249.18,84.86,2024-02-24,Completed,54,No,None,SWIFT,No
HDFC2026648917,2024-02-23,03:29:00,CUST259019,Outward,Thailand,INR,THB,139714.0,61548.02,2.27,2024-02-25,Completed,39,No,None,SWIFT,No
HDFC2026802685,2024-02-23,05:21:00,CUST531641,Outward,USA,INR,USD,655501.0,7917.63,82.79,2024-02-24,Completed,75,No,None,NEFT,No
HDFC2026976258,2024-02-23,06:34:00,CUST969005,Outward,Canada,INR,CAD,226581.0,3645.13,62.16,2024-02-24,Completed,79,No,None,SWIFT,No
HDFC2026262070,2024-02-23,09:24:00,CUST265890,Inward,USA,USD,INR,96688.0,1141.8,84.68,2024-02-25,Completed,52,No,None,NEFT,No
HDFC2026831179,2024-02-23,10:24:00,CUST778611,Inward,Singapore,SGD,INR,62503.0,1014.66,61.6,2024-02-24,Completed,101,Yes,Invalid beneficiary details,Online,No
HDFC2026636545,2024-02-23,10:07:00,CUST404385,Inward,USA,USD,INR,90629.0,1085.25,83.51,2024-02-25,Completed,44,No,None,SWIFT,No
HDFC2026655218,2024-02-23,23:50:00,CUST360288,Inward,UAE,AED,INR,69973.0,3086.59,22.67,2024-02-24,Completed,81,No,None,SWIFT,No
HDFC2026606222,2024-02-23,09:26:00,CUST190025,Inward,USA,USD,INR,216643.0,2549.64,84.97,2024-02-25,Completed,42,No,None,NEFT,No
HDFC2026792618,2024-02-23,10:39:00,CUST402321,Inward,UAE,AED,INR,94896.0,4208.25,22.55,2024-02-24,Completed,56,Yes,Compliance review,SWIFT,No
HDFC2026370868,2024-02-23,19:23:00,CUST193626,Outward,Malaysia,INR,MYR,50000.0,2891.84,17.29,2024-02-25,Completed,29,No,None,NEFT,No
HDFC2026918596,2024-02-23,20:48:00,CUST506798,Outward,UAE,INR,AED,407698.0,18208.93,22.39,2024-02-24,Pending,23,No,None,SWIFT,No
HDFC2026245473,2024-02-23,10:55:00,CUST820999,Outward,USA,INR,USD,168502.0,2040.22,82.59,2024-02-25,On-hold,29,No,None,SWIFT,No
HDFC2026792754,2024-02-24,11:58:00,CUST697750,Inward,USA,USD,INR,170989.0,2069.58,82.62,2024-02-25,Completed,92,No,None,SWIFT,No
HDFC2026628986,2024-02-24,17:45:00,CUST510223,Inward,UAE,AED,INR,58745.0,2637.85,22.27,2024-02-26,Completed,106,No,None,SWIFT,No
HDFC2026630829,2024-02-24,17:04:00,CUST627611,Inward,USA,USD,INR,81159.0,954.92,84.99,2024-02-26,Completed,89,No,None,SWIFT,No
HDFC2026803386,2024-02-24,09:43:00,CUST643218,Inward,Thailand,THB,INR,73422.0,31784.42,2.31,2024-02-25,Completed,109,No,None,Branch,No
HDFC2026667875,2024-02-24,02:13:00,CUST726116,Inward,Singapore,SGD,INR,130501.0,2070.79,63.02,2024-02-25,Completed,48,No,None,Branch,No
HDFC2026378944,2024-02-24,01:50:00,CUST851675,Inward,USA,USD,INR,240959.0,2909.08,82.83,2024-02-26,Completed,86,No,None,SWIFT,No
HDFC2026957525,2024-02-24,03:31:00,CUST723879,Outward,UAE,INR,AED,271608.0,12098.35,22.45,2024-02-26,Completed,49,No,None,SWIFT,No
HDFC2026603989,2024-02-24,17:19:00,CUST385383,Inward,USA,USD,INR,560589.0,6671.3,84.03,2024-02-26,Completed,48,No,None,SWIFT,No
HDFC2026880920,2024-02-24,09:15:00,CUST580092,Outward,USA,INR,USD,126037.0,1529.95,82.38,2024-02-26,Pending,12,No,None,NEFT,No
HDFC2026826899,2024-02-24,22:39:00,CUST719918,Inward,UK,GBP,INR,144920.0,1373.13,105.54,2024-02-26,Completed,83,No,None,SWIFT,No
HDFC2026251830,2024-02-24,04:22:00,CUST665622,Outward,UK,INR,GBP,50000.0,470.85,106.19,2024-02-25,Completed,86,No,None,SWIFT,No
HDFC2026547386,2024-02-24,05:17:00,CUST975071,Outward,UAE,INR,AED,320245.0,14045.83,22.8,2024-02-26,Pending,36,No,None,Branch,No
HDFC2026749302,2024-02-24,09:56:00,CUST656273,Outward,UAE,INR,AED,218181.0,9469.66,23.04,2024-02-25,Completed,38,No,None,SWIFT,No
HDFC2026153188,2024-02-24,00:30:00,CUST444114,Inward,UAE,AED,INR,75237.0,3257.01,23.1,2024-02-26,Completed,110,No,None,Online,No
HDFC2026490464,2024-02-24,19:14:00,CUST178132,Outward,Singapore,INR,SGD,57075.0,908.11,62.85,2024-02-25,Completed,62,No,None,Branch,No
HDFC2026263573,2024-02-24,03:58:00,CUST182300,Outward,Singapore,INR,SGD,124824.0,2000.06,62.41,2024-02-25,Completed,102,Yes,Invalid beneficiary details,Branch,No
HDFC2026973891,2024-02-24,17:22:00,CUST536201,Outward,Singapore,INR,SGD,307536.0,5012.81,61.35,2024-02-26,Pending,10,No,None,SWIFT,No
HDFC2026487180,2024-02-24,18:40:00,CUST834796,Outward,USA,INR,USD,299881.0,3600.88,83.28,2024-02-26,Completed,68,No,None,SWIFT,No
HDFC2026357329,2024-02-24,03:37:00,CUST762439,Outward,UK,INR,GBP,495780.0,4665.73,106.26,2024-02-26,Completed,25,No,None,SWIFT,No
HDFC2026140830,2024-02-24,01:19:00,CUST797118,Outward,USA,INR,USD,221827.0,2695.67,82.29,2024-02-25,Completed,57,No,None,SWIFT,No
HDFC2026109041,2024-02-24,17:11:00,CUST469799,Outward,USA,INR,USD,52517.0,624.83,84.05,2024-02-26,Completed,105,No,None,NEFT,No
HDFC2026891506,2024-02-24,04:20:00,CUST731452,Inward,USA,USD,INR,126103.0,1509.85,83.52,2024-02-26,Completed,90,No,None,NEFT,No
HDFC2026806120,2024-02-24,13:34:00,CUST118785,Inward,USA,USD,INR,552508.0,6719.87,82.22,2024-02-26,Completed,45,No,None,Online,No
HDFC2026937872,2024-02-24,01:47:00,CUST140579,Inward,UAE,AED,INR,114602.0,5123.02,22.37,2024-02-26,Completed,109,Yes,Document discrepancies,SWIFT,No
HDFC2026314709,2024-02-24,07:41:00,CUST664458,Outward,USA,INR,USD,235845.0,2877.21,81.97,2024-02-25,Completed,58,No,None,SWIFT,No
HDFC2026241370,2024-02-24,15:07:00,CUST215740,Inward,USA,USD,INR,195529.0,2309.03,84.68,2024-02-26,Completed,66,No,None,SWIFT,No
HDFC2026950504,2024-02-24,19:16:00,CUST375621,Inward,UAE,AED,INR,70231.0,3107.57,22.6,2024-02-26,Completed,27,No,None,SWIFT,No
HDFC2026463318,2024-02-24,20:56:00,CUST269012,Inward,Australia,AUD,INR,401887.0,7327.02,54.85,2024-02-25,Completed,106,No,None,Branch,No
HDFC2026554803,2024-02-24,03:32:00,CUST557735,Inward,UAE,AED,INR,124107.0,5496.32,22.58,2024-02-26,Completed,94,No,None,NEFT,No
HDFC2026418690,2024-02-24,17:23:00,CUST820667,Inward,Canada,CAD,INR,235811.0,3933.46,59.95,2024-02-25,Failed,3,No,None,NEFT,No
HDFC2026133850,2024-02-24,02:21:00,CUST955349,Outward,Singapore,INR,SGD,147429.0,2423.62,60.83,2024-02-25,Failed,22,No,None,SWIFT,No
HDFC2026237796,2024-02-24,03:36:00,CUST799835,Inward,Singapore,SGD,INR,261170.0,4137.02,63.13,2024-02-25,Completed,92,No,None,Online,No
HDFC2026927154,2024-02-24,12:53:00,CUST972520,Outward,Australia,INR,AUD,313760.0,5642.15,55.61,2024-02-25,Pending,3,No,None,Online,No
HDFC2026115255,2024-02-24,23:18:00,CUST334687,Outward,Thailand,INR,THB,92491.0,40925.22,2.26,2024-02-26,Completed,29,No,None,SWIFT,No
HDFC2026138791,2024-02-24,22:21:00,CUST487545,Outward,USA,INR,USD,50000.0,606.94,82.38,2024-02-25,Failed,13,No,None,Branch,No
HDFC2026543182,2024-02-24,13:38:00,CUST325171,Inward,UK,GBP,INR,853423.0,8205.2,104.01,2024-02-25,Completed,54,No,None,Branch,No
HDFC2026102528,2024-02-24,08:33:00,CUST824553,Inward,UK,GBP,INR,126217.0,1198.07,105.35,2024-02-26,Completed,80,No,None,SWIFT,No
HDFC2026390828,2024-02-25,17:34:00,CUST381452,Inward,USA,USD,INR,257622.0,3136.0,82.15,2024-02-26,Completed,119,No,None,SWIFT,No
HDFC2026867324,2024-02-25,12:49:00,CUST554153,Inward,Canada,CAD,INR,419265.0,6920.85,60.58,2024-02-27,Completed,64,No,None,SWIFT,No
HDFC2026113813,2024-02-25,06:25:00,CUST236635,Inward,UAE,AED,INR,133370.0,5872.74,22.71,2024-02-27,Completed,48,No,None,SWIFT,No
HDFC2026282535,2024-02-25,14:50:00,CUST654327,Outward,UAE,INR,AED,139486.0,6120.49,22.79,2024-02-27,Completed,24,No,None,SWIFT,No
HDFC2026151413,2024-02-25,13:11:00,CUST269172,Outward,USA,INR,USD,57564.0,686.35,83.87,2024-02-26,Completed,112,No,None,SWIFT,No
HDFC2026745540,2024-02-25,04:44:00,CUST617647,Outward,UAE,INR,AED,306074.0,13319.15,22.98,2024-02-27,Completed,48,No,None,SWIFT,No
HDFC2026324793,2024-02-25,13:56:00,CUST412231,Inward,USA,USD,INR,138357.0,1665.35,83.08,2024-02-27,Completed,105,No,None,Online,No
HDFC2026405587,2024-02-25,11:43:00,CUST289180,Inward,UAE,AED,INR,97083.0,4334.06,22.4,2024-02-26,Completed,36,No,None,SWIFT,No
HDFC2026435518,2024-02-25,13:57:00,CUST899965,Inward,UAE,AED,INR,299151.0,12989.62,23.03,2024-02-26,Completed,114,No,None,Branch,No
HDFC2026981031,2024-02-25,22:24:00,CUST801723,Inward,Singapore,SGD,INR,433862.0,6861.65,63.23,2024-02-27,Completed,86,Yes,KYC mismatch,Branch,No
HDFC2026251475,2024-02-25,10:51:00,CUST250240,Inward,UAE,AED,INR,63720.0,2768.03,23.02,2024-02-27,Failed,2,No,None,SWIFT,No
HDFC2026402459,2024-02-25,09:40:00,CUST120605,Inward,USA,USD,INR,300544.0,3531.24,85.11,2024-02-27,Completed,63,No,None,SWIFT,No
HDFC2026860896,2024-02-25,15:45:00,CUST401881,Outward,Canada,INR,CAD,74920.0,1210.53,61.89,2024-02-26,Completed,42,No,None,SWIFT,No
HDFC2026238365,2024-02-25,20:29:00,CUST498763,Inward,Canada,CAD,INR,170936.0,2757.48,61.99,2024-02-26,Completed,107,No,None,SWIFT,No
